【#浙江宁波新增7例确诊#】浙江省宁波市通报：今天上午，宁波市北仑区通报1例新冠肺炎确诊病例以来，北仑区启动了大规模核酸检测工作。截至22时，北仑区又检出阳性感染者6例，均为在封控区内主动筛查发现，已被诊断为新冠肺炎确诊病例（轻型）。至此，宁波北仑本轮疫情已累计报告7例确诊病例。​展开全文c,国家应急广播,01月01日22:56 来自微博weibo.com,https://weibo.com/3349909324?refer_flag=1001030103_,4720963998454097,3349909324,刚才不是还6吗。怎么变7了,2022-01-01 22:58:21,995未来可期
【#西安市3个中风险地区调整为低风险地区#】#西安战疫众志成城#截至2022年1月18日，高新区细柳街道、高新区鱼化寨街道、西咸新区沣东新城三桥街道近14天内无新增本地病例和聚集性疫情。根据国务院联防联控机制关于分区分级防控工作要求和市专家组综合评估，经西安市新冠肺炎疫情防控指挥部同意，自20​展开全文c,西安发布,01月18日22:45,https://weibo.com/3757167087?refer_flag=1001030103_,4727121795354750,3757167087,终于低风险了[打call],2022-01-19 00:05:16,建英Young
【#西安市3个中风险地区调整为低风险地区#】#西安战疫众志成城#截至2022年1月18日，高新区细柳街道、高新区鱼化寨街道、西咸新区沣东新城三桥街道近14天内无新增本地病例和聚集性疫情。根据国务院联防联控机制关于分区分级防控工作要求和市专家组综合评估，经西安市新冠肺炎疫情防控指挥部同意，自20​展开全文c,西安发布,01月18日22:45,https://weibo.com/3757167087?refer_flag=1001030103_,4727121795354750,3757167087,终于熬到低风险了[打call][打call],2022-01-19 00:04:54,建英Young
【#西安市3个中风险地区调整为低风险地区#】#西安战疫众志成城#截至2022年1月18日，高新区细柳街道、高新区鱼化寨街道、西咸新区沣东新城三桥街道近14天内无新增本地病例和聚集性疫情。根据国务院联防联控机制关于分区分级防控工作要求和市专家组综合评估，经西安市新冠肺炎疫情防控指挥部同意，自20​展开全文c,西安发布,01月18日22:45,https://weibo.com/3757167087?refer_flag=1001030103_,4727121795354750,3757167087,等了好久终于等到今天,2022-01-18 23:10:20,LLvnka
【#西安市3个中风险地区调整为低风险地区#】#西安战疫众志成城#截至2022年1月18日，高新区细柳街道、高新区鱼化寨街道、西咸新区沣东新城三桥街道近14天内无新增本地病例和聚集性疫情。根据国务院联防联控机制关于分区分级防控工作要求和市专家组综合评估，经西安市新冠肺炎疫情防控指挥部同意，自20​展开全文c,西安发布,01月18日22:45,https://weibo.com/3757167087?refer_flag=1001030103_,4727121795354750,3757167087,好消息！加油！,2022-01-18 23:58:14,悠闲柳叶
【#西安市3个中风险地区调整为低风险地区#】#西安战疫众志成城#截至2022年1月18日，高新区细柳街道、高新区鱼化寨街道、西咸新区沣东新城三桥街道近14天内无新增本地病例和聚集性疫情。根据国务院联防联控机制关于分区分级防控工作要求和市专家组综合评估，经西安市新冠肺炎疫情防控指挥部同意，自20​展开全文c,西安发布,01月18日22:45,https://weibo.com/3757167087?refer_flag=1001030103_,4727121795354750,3757167087,不容易，我上班和生活的地方同时降级,2022-01-18 22:51:15,费尔巴哈罗
【#阻断疫情宁夏行动#宁夏对西安市等地入宁人员健康管理措施有调整！】为精准有效做好西安方向疫情输入风险防范应对工作，经自治区应对疫情工作指挥部研判，我区调整西安市等地入宁人员健康管理措施。　　1月19日，自治区应对新冠肺炎疫情工作指挥部下发通知，要求即日起，对14天内有西安市中高风险​展开全文c,宁夏新闻网,01月19日22:59 来自微博weibo.com,https://weibo.com/2118205862?refer_flag=1001030103_,4727487642997284,2118205862,好的我谢谢你！希望各地都能认真执行不要层层加码,01月19日 23:01,寄给你好运气-
【#阻断疫情宁夏行动#宁夏对西安市等地入宁人员健康管理措施有调整！】为精准有效做好西安方向疫情输入风险防范应对工作，经自治区应对疫情工作指挥部研判，我区调整西安市等地入宁人员健康管理措施。　　1月19日，自治区应对新冠肺炎疫情工作指挥部下发通知，要求即日起，对14天内有西安市中高风险​展开全文c,宁夏新闻网,01月19日22:59 来自微博weibo.com,https://weibo.com/2118205862?refer_flag=1001030103_,4727487642997284,2118205862,请问其他地方呢?一样的政策吗？,01月19日 23:03,Zoe820908
【#阻断疫情宁夏行动#宁夏对西安市等地入宁人员健康管理措施有调整！】为精准有效做好西安方向疫情输入风险防范应对工作，经自治区应对疫情工作指挥部研判，我区调整西安市等地入宁人员健康管理措施。　　1月19日，自治区应对新冠肺炎疫情工作指挥部下发通知，要求即日起，对14天内有西安市中高风险​展开全文c,宁夏新闻网,01月19日22:59 来自微博weibo.com,https://weibo.com/2118205862?refer_flag=1001030103_,4727487642997284,2118205862,转发微博,01月20日 04:48,银川海娜
【#阻断疫情宁夏行动#宁夏对西安市等地入宁人员健康管理措施有调整！】为精准有效做好西安方向疫情输入风险防范应对工作，经自治区应对疫情工作指挥部研判，我区调整西安市等地入宁人员健康管理措施。　　1月19日，自治区应对新冠肺炎疫情工作指挥部下发通知，要求即日起，对14天内有西安市中高风险​展开全文c,宁夏新闻网,01月19日22:59 来自微博weibo.com,https://weibo.com/2118205862?refer_flag=1001030103_,4727487642997284,2118205862,请问对于已经集中隔离的西安低风险地区返银的学生，有什么提前解除隔离或者取消居家健康检测的政策吗？,01月19日 23:13,小Ek丶
【#阻断疫情宁夏行动#宁夏对西安市等地入宁人员健康管理措施有调整！】为精准有效做好西安方向疫情输入风险防范应对工作，经自治区应对疫情工作指挥部研判，我区调整西安市等地入宁人员健康管理措施。　　1月19日，自治区应对新冠肺炎疫情工作指挥部下发通知，要求即日起，对14天内有西安市中高风险​展开全文c,宁夏新闻网,01月19日22:59 来自微博weibo.com,https://weibo.com/2118205862?refer_flag=1001030103_,4727487642997284,2118205862,假如政策不落实，即使再好的政策也是没用,01月20日 11:31,-想太哆先生
【#阻断疫情宁夏行动#宁夏对西安市等地入宁人员健康管理措施有调整！】为精准有效做好西安方向疫情输入风险防范应对工作，经自治区应对疫情工作指挥部研判，我区调整西安市等地入宁人员健康管理措施。　　1月19日，自治区应对新冠肺炎疫情工作指挥部下发通知，要求即日起，对14天内有西安市中高风险​展开全文c,宁夏新闻网,01月19日22:59 来自微博weibo.com,https://weibo.com/2118205862?refer_flag=1001030103_,4727487642997284,2118205862,感谢政府，希望尽快落实啊，我刚接到通知还是7+7集中隔离，这个政策执行是不是断层了？,01月20日 10:09,小丸子爱吃鱼吖
【#阻断疫情宁夏行动#宁夏对西安市等地入宁人员健康管理措施有调整！】为精准有效做好西安方向疫情输入风险防范应对工作，经自治区应对疫情工作指挥部研判，我区调整西安市等地入宁人员健康管理措施。　　1月19日，自治区应对新冠肺炎疫情工作指挥部下发通知，要求即日起，对14天内有西安市中高风险​展开全文c,宁夏新闻网,01月19日22:59 来自微博weibo.com,https://weibo.com/2118205862?refer_flag=1001030103_,4727487642997284,2118205862,请问贵网，12320能打通吗？,01月27日 00:28,暴风王爷
【#阻断疫情宁夏行动#宁夏对西安市等地入宁人员健康管理措施有调整！】为精准有效做好西安方向疫情输入风险防范应对工作，经自治区应对疫情工作指挥部研判，我区调整西安市等地入宁人员健康管理措施。　　1月19日，自治区应对新冠肺炎疫情工作指挥部下发通知，要求即日起，对14天内有西安市中高风险​展开全文c,宁夏新闻网,01月19日22:59 来自微博weibo.com,https://weibo.com/2118205862?refer_flag=1001030103_,4727487642997284,2118205862,请问，月底西安未央区回银川，是否要隔离,01月24日 10:21,流浪猫一小只
【#阻断疫情宁夏行动#宁夏对西安市等地入宁人员健康管理措施有调整！】为精准有效做好西安方向疫情输入风险防范应对工作，经自治区应对疫情工作指挥部研判，我区调整西安市等地入宁人员健康管理措施。　　1月19日，自治区应对新冠肺炎疫情工作指挥部下发通知，要求即日起，对14天内有西安市中高风险​展开全文c,宁夏新闻网,01月19日22:59 来自微博weibo.com,https://weibo.com/2118205862?refer_flag=1001030103_,4727487642997284,2118205862,天津呢？,01月23日 03:55,Lacary
【#阻断疫情宁夏行动#宁夏对西安市等地入宁人员健康管理措施有调整！】为精准有效做好西安方向疫情输入风险防范应对工作，经自治区应对疫情工作指挥部研判，我区调整西安市等地入宁人员健康管理措施。　　1月19日，自治区应对新冠肺炎疫情工作指挥部下发通知，要求即日起，对14天内有西安市中高风险​展开全文c,宁夏新闻网,01月19日22:59 来自微博weibo.com,https://weibo.com/2118205862?refer_flag=1001030103_,4727487642997284,2118205862,好的我谢谢你！[爱你]希望各地都能认真执行不要层层加码[泪][泪][泪],2022-01-19 23:01:39,寄给你好运气-
【#阻断疫情宁夏行动#宁夏对西安市等地入宁人员健康管理措施有调整！】为精准有效做好西安方向疫情输入风险防范应对工作，经自治区应对疫情工作指挥部研判，我区调整西安市等地入宁人员健康管理措施。　　1月19日，自治区应对新冠肺炎疫情工作指挥部下发通知，要求即日起，对14天内有西安市中高风险​展开全文c,宁夏新闻网,01月19日22:59 来自微博weibo.com,https://weibo.com/2118205862?refer_flag=1001030103_,4727487642997284,2118205862,请问其他地方呢?一样的政策吗？,2022-01-19 23:03:14,Zoe820908
【#阻断疫情宁夏行动#宁夏对西安市等地入宁人员健康管理措施有调整！】为精准有效做好西安方向疫情输入风险防范应对工作，经自治区应对疫情工作指挥部研判，我区调整西安市等地入宁人员健康管理措施。　　1月19日，自治区应对新冠肺炎疫情工作指挥部下发通知，要求即日起，对14天内有西安市中高风险​展开全文c,宁夏新闻网,01月19日22:59 来自微博weibo.com,https://weibo.com/2118205862?refer_flag=1001030103_,4727487642997284,2118205862,好耶！政府万岁！[打call][打call][打call],2022-01-19 23:00:55,万里星河一垂眸1982
【#阻断疫情宁夏行动#宁夏对西安市等地入宁人员健康管理措施有调整！】为精准有效做好西安方向疫情输入风险防范应对工作，经自治区应对疫情工作指挥部研判，我区调整西安市等地入宁人员健康管理措施。　　1月19日，自治区应对新冠肺炎疫情工作指挥部下发通知，要求即日起，对14天内有西安市中高风险​展开全文c,宁夏新闻网,01月19日22:59 来自微博weibo.com,https://weibo.com/2118205862?refer_flag=1001030103_,4727487642997284,2118205862,万岁！！！[打call][打call][打call],2022-01-19 23:01:30,1山野日记
【#阻断疫情宁夏行动#宁夏对西安市等地入宁人员健康管理措施有调整！】为精准有效做好西安方向疫情输入风险防范应对工作，经自治区应对疫情工作指挥部研判，我区调整西安市等地入宁人员健康管理措施。　　1月19日，自治区应对新冠肺炎疫情工作指挥部下发通知，要求即日起，对14天内有西安市中高风险​展开全文c,宁夏新闻网,01月19日22:59 来自微博weibo.com,https://weibo.com/2118205862?refer_flag=1001030103_,4727487642997284,2118205862,转发微博,2022-01-20 04:48:24,银川海娜
【#阻断疫情宁夏行动#宁夏对西安市等地入宁人员健康管理措施有调整！】为精准有效做好西安方向疫情输入风险防范应对工作，经自治区应对疫情工作指挥部研判，我区调整西安市等地入宁人员健康管理措施。　　1月19日，自治区应对新冠肺炎疫情工作指挥部下发通知，要求即日起，对14天内有西安市中高风险​展开全文c,宁夏新闻网,01月19日22:59 来自微博weibo.com,https://weibo.com/2118205862?refer_flag=1001030103_,4727487642997284,2118205862,请问对于已经集中隔离的西安低风险地区返银的学生，有什么提前解除隔离或者取消居家健康检测的政策吗？,2022-01-19 23:13:49,小Ek丶
