转发微博,易学伏明奇,2020年01月02日06:59 来自Android客户端,https://weibo.com/2812969717?refer_flag=1001030103_,4456179989935529,2812969717,持续互动,2020-01-02 07:03:42,人脉妈妈
#全国确诊新型肺炎病例#我明明自愿留在了武汉，顶着患病风险，默默承受。全城超市都被抢购，我买的口罩都是价格翻倍，网购的几倍价格的n95也是迟迟不发货，昨天取消的机票也收了我的手续费，身边越来越多人患病，医院床位不够，病了都不一定能够获得有效治疗。却还要受到各方面的谩骂声？一度怀疑自己​展开c,一生悬命kabuto,2020年01月24日06:59 来自小米MIX3滑盖全面屏,https://weibo.com/5312539384?refer_flag=1001030103_,4464152573566618,5312539384,不要灰心，谩骂只是针对部分人，不要绝望，我们在为你们加油！照顾好自己，每天家里消毒，出门做好防护！加油！,2020-01-24 07:11:41,被桃花拥抱的沙
#全国确诊新型肺炎病例#我明明自愿留在了武汉，顶着患病风险，默默承受。全城超市都被抢购，我买的口罩都是价格翻倍，网购的几倍价格的n95也是迟迟不发货，昨天取消的机票也收了我的手续费，身边越来越多人患病，医院床位不够，病了都不一定能够获得有效治疗。却还要受到各方面的谩骂声？一度怀疑自己​展开c,一生悬命kabuto,2020年01月24日06:59 来自小米MIX3滑盖全面屏,https://weibo.com/5312539384?refer_flag=1001030103_,4464152573566618,5312539384,加油。我们爱你[心]我们爱武汉,2020-01-24 07:10:38,西瓜呀鸡爪子
#全国确诊新型肺炎病例#我明明自愿留在了武汉，顶着患病风险，默默承受。全城超市都被抢购，我买的口罩都是价格翻倍，网购的几倍价格的n95也是迟迟不发货，昨天取消的机票也收了我的手续费，身边越来越多人患病，医院床位不够，病了都不一定能够获得有效治疗。却还要受到各方面的谩骂声？一度怀疑自己​展开c,一生悬命kabuto,2020年01月24日06:59 来自小米MIX3滑盖全面屏,https://weibo.com/5312539384?refer_flag=1001030103_,4464152573566618,5312539384,加油,2020-01-24 07:09:19,aspirinyy
#全国确诊新型肺炎病例#我明明自愿留在了武汉，顶着患病风险，默默承受。全城超市都被抢购，我买的口罩都是价格翻倍，网购的几倍价格的n95也是迟迟不发货，昨天取消的机票也收了我的手续费，身边越来越多人患病，医院床位不够，病了都不一定能够获得有效治疗。却还要受到各方面的谩骂声？一度怀疑自己​展开c,一生悬命kabuto,2020年01月24日06:59 来自小米MIX3滑盖全面屏,https://weibo.com/5312539384?refer_flag=1001030103_,4464152573566618,5312539384,[抱抱]抱抱 不要绝望了 太阳快出来了 很快就会有治疗方案的,2020-01-24 07:09:07,小林侬子
#全国确诊新型肺炎病例#我明明自愿留在了武汉，顶着患病风险，默默承受。全城超市都被抢购，我买的口罩都是价格翻倍，网购的几倍价格的n95也是迟迟不发货，昨天取消的机票也收了我的手续费，身边越来越多人患病，医院床位不够，病了都不一定能够获得有效治疗。却还要受到各方面的谩骂声？一度怀疑自己​展开c,一生悬命kabuto,2020年01月24日06:59 来自小米MIX3滑盖全面屏,https://weibo.com/5312539384?refer_flag=1001030103_,4464152573566618,5312539384,加油(ง •̀_•́)ง，一定会好起来的！,2020-01-24 07:08:48,overture6086512069
#全国确诊新型肺炎病例#我明明自愿留在了武汉，顶着患病风险，默默承受。全城超市都被抢购，我买的口罩都是价格翻倍，网购的几倍价格的n95也是迟迟不发货，昨天取消的机票也收了我的手续费，身边越来越多人患病，医院床位不够，病了都不一定能够获得有效治疗。却还要受到各方面的谩骂声？一度怀疑自己​展开c,一生悬命kabuto,2020年01月24日06:59 来自小米MIX3滑盖全面屏,https://weibo.com/5312539384?refer_flag=1001030103_,4464152573566618,5312539384,加油，还是要相信，物资很快就会到位，有什么进一步的情况通过微博跟全国的网友说,2020-01-24 07:08:10,那么些果
#全国确诊新型肺炎病例#我明明自愿留在了武汉，顶着患病风险，默默承受。全城超市都被抢购，我买的口罩都是价格翻倍，网购的几倍价格的n95也是迟迟不发货，昨天取消的机票也收了我的手续费，身边越来越多人患病，医院床位不够，病了都不一定能够获得有效治疗。却还要受到各方面的谩骂声？一度怀疑自己​展开c,一生悬命kabuto,2020年01月24日06:59 来自小米MIX3滑盖全面屏,https://weibo.com/5312539384?refer_flag=1001030103_,4464152573566618,5312539384,不不不 你做的很好！给你加油！[米奇比心],2020-01-24 07:08:07,Awu__啊呜
#全国确诊新型肺炎病例#我明明自愿留在了武汉，顶着患病风险，默默承受。全城超市都被抢购，我买的口罩都是价格翻倍，网购的几倍价格的n95也是迟迟不发货，昨天取消的机票也收了我的手续费，身边越来越多人患病，医院床位不够，病了都不一定能够获得有效治疗。却还要受到各方面的谩骂声？一度怀疑自己​展开c,一生悬命kabuto,2020年01月24日06:59 来自小米MIX3滑盖全面屏,https://weibo.com/5312539384?refer_flag=1001030103_,4464152573566618,5312539384,加油吧，一定会好的,2020-01-24 07:07:15,萌杀213
#全国确诊新型肺炎病例#我明明自愿留在了武汉，顶着患病风险，默默承受。全城超市都被抢购，我买的口罩都是价格翻倍，网购的几倍价格的n95也是迟迟不发货，昨天取消的机票也收了我的手续费，身边越来越多人患病，医院床位不够，病了都不一定能够获得有效治疗。却还要受到各方面的谩骂声？一度怀疑自己​展开c,一生悬命kabuto,2020年01月24日06:59 来自小米MIX3滑盖全面屏,https://weibo.com/5312539384?refer_flag=1001030103_,4464152573566618,5312539384,加油[抱抱][抱抱],2020-01-24 07:07:03,小艾-2013
#全国确诊新型肺炎病例#我明明自愿留在了武汉，顶着患病风险，默默承受。全城超市都被抢购，我买的口罩都是价格翻倍，网购的几倍价格的n95也是迟迟不发货，昨天取消的机票也收了我的手续费，身边越来越多人患病，医院床位不够，病了都不一定能够获得有效治疗。却还要受到各方面的谩骂声？一度怀疑自己​展开c,一生悬命kabuto,2020年01月24日06:59 来自小米MIX3滑盖全面屏,https://weibo.com/5312539384?refer_flag=1001030103_,4464152573566618,5312539384,[抱抱],2020-01-24 07:05:24,毒液
#全国确诊新型肺炎病例#我明明自愿留在了武汉，顶着患病风险，默默承受。全城超市都被抢购，我买的口罩都是价格翻倍，网购的几倍价格的n95也是迟迟不发货，昨天取消的机票也收了我的手续费，身边越来越多人患病，医院床位不够，病了都不一定能够获得有效治疗。却还要受到各方面的谩骂声？一度怀疑自己​展开c,一生悬命kabuto,2020年01月24日06:59 来自小米MIX3滑盖全面屏,https://weibo.com/5312539384?refer_flag=1001030103_,4464152573566618,5312539384,加油,2020-01-24 07:05:21,云笙小肉一朵朵
#全国确诊新型肺炎病例#我明明自愿留在了武汉，顶着患病风险，默默承受。全城超市都被抢购，我买的口罩都是价格翻倍，网购的几倍价格的n95也是迟迟不发货，昨天取消的机票也收了我的手续费，身边越来越多人患病，医院床位不够，病了都不一定能够获得有效治疗。却还要受到各方面的谩骂声？一度怀疑自己​展开c,一生悬命kabuto,2020年01月24日06:59 来自小米MIX3滑盖全面屏,https://weibo.com/5312539384?refer_flag=1001030103_,4464152573566618,5312539384,加油吧，有的当官的真该死,2020-01-24 07:05:20,有生之年超越光速
#王鸥原生家庭故事#首先，在一堆肺炎里面不是第一次出现这个事情。我记得昨天还看到一条评论，说怀念从前全是明星的热搜呢。我就知道这群人难伺候。其次，请用一下脑子，这明显就是广告，节目组买的，这很难看出来吗？如果你在黑，1，你没脑子，2，你就是黑粉。第一个我就不多说了，赶紧治，治不了让​展开c,穿着绿色风衣的小杨,2020年01月24日06:59 来自vivo全新水滴屏手机,https://weibo.com/5629073338?refer_flag=1001030103_,4464152510557559,5629073338,是的,2020-01-24 07:41:57,你要去很远的地方吗
【石家庄地铁、公交、火车站启动防疫应急程序】1月22日，国家卫生健康委确认我省首例新型冠状病毒感染的肺炎确诊病例。石家庄地铁启动防控新型冠状病毒肺炎疫情应急程序根据市委、市政府应对新型冠状病毒感染肺炎疫情部署，为做好疫情防控，石家庄地铁所有车站启动防控应急程序。采取加强消毒、通​展开c,庄料,2020年01月24日06:59 来自庄料的小iPhone8（银色）,https://weibo.com/7281103980?refer_flag=1001030103_,4464152464592019,7281103980,工作人员应该戴上口罩工作，保护好自己啊。,2020-01-25 09:52:04,好喜欢小汤圆呀
【石家庄地铁、公交、火车站启动防疫应急程序】1月22日，国家卫生健康委确认我省首例新型冠状病毒感染的肺炎确诊病例。石家庄地铁启动防控新型冠状病毒肺炎疫情应急程序根据市委、市政府应对新型冠状病毒感染肺炎疫情部署，为做好疫情防控，石家庄地铁所有车站启动防控应急程序。采取加强消毒、通​展开c,庄料,2020年01月24日06:59 来自庄料的小iPhone8（银色）,https://weibo.com/7281103980?refer_flag=1001030103_,4464152464592019,7281103980,形式主义，学学河南谢谢,2020-01-24 07:36:28,风没吹过nerve
#武清百姓生活#现在关于新型冠状病毒感染的肺炎防护是大家最为需要注意的，从市疾控中心获悉，2020年1月23日23时30分，天津市新增1例新型冠状病毒感染的肺炎确诊病例，患者男性，46岁。现已转至定点医院接受隔离治疗，目前生命体征平稳。截至目前，天津市累计发现新型冠状病毒感染的肺炎病例5例。还​展开c,最耐大武清,2020年01月24日06:59 来自荣耀20S,https://weibo.com/3228150641?refer_flag=1001030103_,4464152439408519,3228150641,请问一级响应是所有商场都需要闭店吗 ，没有闭店的商场符合规定吗,2020-01-25 19:20:58,为了杰梦一生1020
#武清百姓生活#现在关于新型冠状病毒感染的肺炎防护是大家最为需要注意的，从市疾控中心获悉，2020年1月23日23时30分，天津市新增1例新型冠状病毒感染的肺炎确诊病例，患者男性，46岁。现已转至定点医院接受隔离治疗，目前生命体征平稳。截至目前，天津市累计发现新型冠状病毒感染的肺炎病例5例。还​展开c,最耐大武清,2020年01月24日06:59 来自荣耀20S,https://weibo.com/3228150641?refer_flag=1001030103_,4464152439408519,3228150641,请问现在武清有公布的肺炎患者吗？,2020-01-24 18:58:37,童怜弈tly
【河北1例新型肺炎病例死亡】1月23日，河北省确诊第2例新型冠状病毒感染的肺炎病例。患者陈某，男，80岁，沧州市南皮县人，在武汉探亲居住2月余，返回南皮县后出现胸闷、呼吸困难，入院隔离治疗，伴有高血压、慢性支气管炎、肺气肿等基础疾病，1月22日抢救无效死亡。1月23日，省市专家组依据新型冠状病​展开c,价值投资日志,2020年01月24日06:58 来自iPhoneX,https://weibo.com/5645756008?refer_flag=1001030103_,4464152422850572,5645756008,服了，确诊了住不了院，开点药啊，政府都不管的吗？要是我就去市政府前年拉条幅，反正都要死了怕什么，也别怪人家开着车去别地方就医，国家不管啊,2020-01-24 07:13:24,包子妹妹的新家
【河北1例新型肺炎病例死亡】1月23日，河北省确诊第2例新型冠状病毒感染的肺炎病例。患者陈某，男，80岁，沧州市南皮县人，在武汉探亲居住2月余，返回南皮县后出现胸闷、呼吸困难，入院隔离治疗，伴有高血压、慢性支气管炎、肺气肿等基础疾病，1月22日抢救无效死亡。1月23日，省市专家组依据新型冠状病​展开c,价值投资日志,2020年01月24日06:58 来自iPhoneX,https://weibo.com/5645756008?refer_flag=1001030103_,4464152422850572,5645756008,隐瞒武汉旅居史的，连累了亲戚朋友医生护士，真是够够的了，还是后来说如果不说实话会判刑才说的，医生也怀疑了，也问了，人不承认啊,2020-01-24 07:55:21,寒武纪世
